16/01/2015 20:49:31 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:07 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:07 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:07 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:07 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:07 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:07 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:07 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:07 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:07 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:15 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:15 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:15 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:15 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:15 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:15 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:15 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:15 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:15 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 14:35:17 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 14:35:17 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 14:35:17 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 15:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 15:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 15:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 15:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 15:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 15:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 15:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 15:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 15:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:15:19 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:15:19 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:15:19 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:15:19 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:15:19 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:15:19 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:15:19 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:15:19 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:15:19 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:15:20 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:15:20 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:15:20 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:15:20 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:15:20 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:15:20 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:15:20 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:15:20 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:15:20 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:40 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:40 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:40 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:42 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:42 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:42 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:42 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:42 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:42 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:17:42 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:17:42 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:17:42 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:20:11 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:20:11 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:20:11 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:20:11 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:20:11 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:20:11 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:20:11 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:20:11 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:20:11 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:23:16 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:23:16 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:23:16 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:23:16 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:23:16 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:23:16 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:23:16 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:23:16 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:23:16 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:26:35 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:26:35 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:26:35 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:26:35 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:26:35 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:26:35 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:26:35 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:26:35 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:26:35 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:28:46 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:28:46 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:28:46 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:28:46 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:28:46 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:28:46 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:28:46 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:28:46 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:28:46 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:28:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:28:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:28:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:28:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:28:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:28:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:28:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:28:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:28:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:32:21 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:32:21 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:32:21 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:32:21 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:32:21 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:32:21 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:32:21 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:32:21 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:32:21 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:43:56 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:43:56 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:43:56 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:43:56 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:43:56 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:43:56 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:54:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:54:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:54:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:54:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:54:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:54:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:01 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:01 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:01 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:01 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:01 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:01 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:01 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:01 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:01 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:01 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:01 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:01 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:55:06 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:55:06 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:55:06 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
